index,id,created_at,date,place,tweet,language,ticker,user_id_str,username,nlikes,nreplies,nretweets,geo,source,compound,bearish,neutral,bullish
1146,1367853714187358213_btc,1.61496E+12,05/03/2021 15:00,,"Sorry Teslemmings and Drowning Ark Animals, but....  There's probably NOTHING the Fed would rather see right now than plunging prices for $TSLA &amp; $ARKK.  (Okay, in fairness, it would love to see $BTC plunge too, lol.)",en,BTC,1.31237E+18,StanphylCap,48,7,3,,twitter,0.5994,0.033,0.861,0.106
1147,1367853462441005062_tsla,1.61496E+12,05/03/2021 15:00,,Holy Mother of God $TSLA $TSLAQ,en,TSLA,1.03882E+18,BradMunchen,82,26,0,,twitter,0.2732,0,0.704,0.296
1148,1367853462441005062_tslaq,1.61496E+12,05/03/2021 15:00,,Holy Mother of God $TSLA $TSLAQ,en,TSLAQ,1.03882E+18,BradMunchen,82,26,0,,twitter,0.2732,0,0.704,0.296
1151,1367853294941593609_tsla,1.61496E+12,05/03/2021 15:00,,"I (and others) have been openly pushing  $TSLA management to be more transparent about strategy and progress on key initiatives, but to no avail.",en,TSLA,1.1617E+18,garyblack00,305,37,7,,twitter,-0.2263,0.109,0.817,0.074
1153,1367852951293857796_tsla,1.61496E+12,05/03/2021 15:00,,if you have a 6+ month time horizon today is a great and i mean really great day to buy some $TSLA.,en,TSLA,25827743,sspencer_smb,98,19,6,,twitter,0.8481,0,0.675,0.325
1155,1367852849351254017_tsla,1.61496E+12,05/03/2021 15:00,,"⚠️BREAKING:  *TESLA SHARES EXTEND LOSSES, LAST DOWN MORE THAN 5% TO HIT LOWEST SINCE NOVEMBER 2020  $TSLA  https://t.co/3BqNromLCQ",en,TSLA,988955288,Investingcom,213,17,58,,twitter,-0.34,0.259,0.536,0.205
1163,1367852584418086916_tsla,1.61496E+12,05/03/2021 15:00,,"I know everyone is frustrated by $TSLA continued weakness, but understand the reasons: 1/ High P/E and speculative names get hurt most by rising rates 2/ Lack of near-term catalysts 3/ High % owned by S/T traders 4/ Lack of transparency about progress on key initiatives",en,TSLA,1.1617E+18,garyblack00,520,57,31,,twitter,-0.8519,0.257,0.65,0.093
1164,1367852554860834819_tsla,1.61496E+12,05/03/2021 15:00,,$TSLA PT hit! What a call!! I think I am the only #fintwit Elliot wave guy to get this $tsla play right.  https://t.co/0oBrAN6BiE,en,TSLA,1.29594E+18,EnhancedMarket,26,10,3,,twitter,0.5067,0,0.853,0.147
1166,1367852554726428672_tsla,1.61496E+12,05/03/2021 15:00,,"$TSLA margin hodlers  Did you get flush out by margin call? (Just be honest, it's anonymous anyway)",en,TSLA,1.18436E+18,1stPrincipleInv,18,20,2,,twitter,0.5106,0,0.829,0.171
1167,1367852527795003394_tsla,1.61496E+12,05/03/2021 15:00,,Thou shall not mock wedges.  $TSLA  https://t.co/V5XzCUhMWb,en,TSLA,714051110,NorthmanTrader,138,14,14,,twitter,0.3252,0,0.72,0.28
1168,1367852403136008201_tsla,1.61496E+12,05/03/2021 15:00,,"Whoever is executing today's short ladder attack on $TSLA, can you please hold off so that we all may coordinate?  These work best when organized.  C'mon bros.  This isn't rocket science.",en,TSLA,8.75784E+17,cppinvest,67,6,6,,twitter,0.5267,0.082,0.745,0.173
1169,1367852197707452421_tsla,1.61496E+12,05/03/2021 14:00,,$TSLA bottom is now in. Enjoy the climb back if you got in.,en,TSLA,9.30774E+17,squawksquare,581,78,30,,twitter,0.4939,0,0.789,0.211
1173,1367852062839562240_tsla,1.61496E+12,05/03/2021 14:00,,$TSLA with a 5 handle amazing!   And shitco $SM at $18. Amazing. Thank god I’m not short. This is the stock that keeps giving. Another chance to short $SM will come!   And $ARKK coming down. Even better!,en,TSLA,1.19338E+18,QuickDCapital,16,2,1,,twitter,0.9605,0,0.579,0.421
1174,1367852062839562240_sm,1.61496E+12,05/03/2021 14:00,,$TSLA with a 5 handle amazing!   And shitco $SM at $18. Amazing. Thank god I’m not short. This is the stock that keeps giving. Another chance to short $SM will come!   And $ARKK coming down. Even better!,en,SM,1.19338E+18,QuickDCapital,16,2,1,,twitter,0.9605,0,0.579,0.421
1176,1367852062839562240_arkk,1.61496E+12,05/03/2021 14:00,,$TSLA with a 5 handle amazing!   And shitco $SM at $18. Amazing. Thank god I’m not short. This is the stock that keeps giving. Another chance to short $SM will come!   And $ARKK coming down. Even better!,en,ARKK,1.19338E+18,QuickDCapital,16,2,1,,twitter,0.9605,0,0.579,0.421
1177,1367851941565456386_tsla,1.61496E+12,05/03/2021 14:00,,Told you we didn't want a good jobs number today. $TSLA,en,TSLA,9.30774E+17,squawksquare,72,10,1,,twitter,-0.3244,0.304,0.587,0.109
1182,1367850714572218370_tsla,1.61496E+12,05/03/2021 14:00,,Whats $598 and what's $420. Fk it. I kind of want it to go to $420 again. I may take out a loan and dump everything into $TSLA if that happens.,en,TSLA,435266378,TSLAFanMtl,30,11,1,,twitter,-0.3804,0.088,0.878,0.034
1183,1367850496963252228_tsla,1.61496E+12,05/03/2021 14:00,,"$TSLA panic in full mode in the markets. I've also done well buying panic, short term fear, long term gains.",en,TSLA,9.16788E+17,TopStockAlerts1,62,3,8,,twitter,-0.743,0.334,0.512,0.154
1186,1367849474199019520_tsla,1.61496E+12,05/03/2021 14:00,,"Why QQQ up today: - Of 379K new jobs, 75% were restaurant workers/bartenders (low paying jobs) - No labor inflation (+0.2%) - Market was way oversold after Powell’s signaled no new QE - Sell on rumor, buy on news  GARP continuing to outperform high growth/ high P/E names $tsla",en,TSLA,1.1617E+18,garyblack00,217,21,18,,twitter,-0.5267,0.093,0.907,0
1187,1367849308670812160_tsla,1.61496E+12,05/03/2021 14:00,,"Those MM's today played $TSLA well. Popped it right before open, then took it to the $600 ITM puts, collected the premium and now they'll send it up again to put calls ITM and collect.  https://t.co/ubYR7x1M09",en,TSLA,9.30774E+17,squawksquare,64,12,0,,twitter,0.5423,0,0.883,0.117
1188,1367849260604157960_tsla,1.61496E+12,05/03/2021 14:00,,$TSLA now has a P/E ratio of just 942. This makes it a generational buying opportunity.,en,TSLA,1.29553E+18,ParikPatelCFA,5295,167,322,,twitter,0.4215,0,0.823,0.177
1189,1367848932068323328_tsla,1.61496E+12,05/03/2021 14:00,,"Just funded my account to spend $91,407 on $tsla call options.  DO NOT FOLLOW ME on this trade. Just being transparent and sharing. I chose deep ITM calls for lesser time decay.  https://t.co/zQ6Y4cXBpk",en,TSLA,1.02704E+18,pakpakchicken,737,84,17,,twitter,0.0258,0.076,0.845,0.079
1190,1367848543780823042_tsla,1.61496E+12,05/03/2021 14:00,,the volume in $TSLA is unbelievable this morning...,en,TSLA,25827743,sspencer_smb,23,6,0,,twitter,0.2023,0,0.795,0.205
1191,1367848540622352384_tsla,1.61496E+12,05/03/2021 14:00,,I hate $TSLA &amp; @elonmusk.   Thought I was a genius last night for covering half my short in $TSLA (all puts).   I've been Musked again.  $TSLAQ,en,TSLA,1.03882E+18,BradMunchen,124,20,2,,twitter,-0.5719,0.144,0.856,0
1193,1367848540622352384_tslaq,1.61496E+12,05/03/2021 14:00,,I hate $TSLA &amp; @elonmusk.   Thought I was a genius last night for covering half my short in $TSLA (all puts).   I've been Musked again.  $TSLAQ,en,TSLAQ,1.03882E+18,BradMunchen,124,20,2,,twitter,-0.5719,0.144,0.856,0
1194,1367848493931520005_tsla,1.61496E+12,05/03/2021 14:00,,Very excited to buy $TSLA leaps in a week or two.,en,TSLA,2194899020,CryptoParadyme,29,3,0,,twitter,0.4005,0,0.77,0.23
1203,1367848403103809537_tsla,1.61496E+12,05/03/2021 14:00,,@Freshfuel1 @AdamGausepohl @GUNMTLM3 @Tesla @elonmusk Cherry on top. His car insurance is with $TSLA:,en,TSLA,54856859,talesftf,135,2,4,,twitter,0.2023,0,0.878,0.122
1210,1367847447205134338_tsla,1.61496E+12,05/03/2021 14:00,,Maybe $TSLA should've bought some crude oil instead.,en,TSLA,9.22998E+17,ivanhoff2,47,7,3,,twitter,-0.5719,0.346,0.654,0
1213,1367846335156731909_tsla,1.61495E+12,05/03/2021 14:00,,"$TSLA fades, growth fades. Careful on these opens. They’re dangerous.",en,TSLA,1.1602E+18,duckman1717,82,3,1,,twitter,0.0258,0.217,0.49,0.294
1223,1367838528122613761_tsla,1.61495E+12,05/03/2021 14:00,,"Started a position in $TSLA for my first time, seemed like the right time for a long term entry. We will see.",en,TSLA,106440167,CSS976,20,5,0,,twitter,0.3612,0,0.884,0.116
1226,1367838020649558019_tsla,1.61495E+12,05/03/2021 14:00,,$TSLA could drop to 500 in the coming weeks or week.  https://t.co/urvUH48Zw4,en,TSLA,44366481,HulkCapital,26,6,7,,twitter,-0.2732,0.16,0.84,0
1227,1367837780047503366_tsla,1.61495E+12,05/03/2021 14:00,,There goes $TSLA :),en,TSLA,55561590,ACInvestorBlog,32,5,3,,twitter,0.4588,0,0.5,0.5
1229,1367836213990674435_tsla,1.61495E+12,05/03/2021 13:00,,"The US economy is strong. 🔥   For anyone that thought otherwise and sold, you deserve to be left in the dust when we rocket back. 🚀   Tech will remain the leader. 1️⃣  $TSLA #Tesla",en,TSLA,9.85244E+17,Teslaconomics,77,4,2,,twitter,0.5106,0,0.904,0.096
1230,1367835889779564553_tsla,1.61495E+12,05/03/2021 13:00,,"At some point, traders will realize that 2021 GDP growth of +6% with 2% inflation is a great economic environment. There’s no evidence inflation will spin out of control after worst recession since 1932. In any other time, 6% economy with 2% inflation would be perfect for $TSLA.",en,TSLA,1.1617E+18,garyblack00,934,40,79,,twitter,0.3182,0.15,0.678,0.172
1232,1367834935109816321_tsla,1.61495E+12,05/03/2021 13:00,,Watch the rush into #FAANG now and $TSLA and everyone on CNBC that was saying to get out of #FAANG will be praising it again next week. What you hear on TV is ONLY what they want you to hear. They hedge their positions based on retail fear and reactions. They say sell buy buy,en,TSLA,9.30774E+17,squawksquare,136,14,7,,twitter,0.1531,0.053,0.867,0.08
1234,1367834163383009281_tsla,1.61495E+12,05/03/2021 13:00,,"Without naming, I think a few big names bought stocks that were VERY OVERVALUED. I know those companies are great with bright future due to their disruptive technologies but valuations were way out of line based on fundamentals. For ex $TSLA at $4000+ split adjusted imo #SupDup",en,TSLA,4884799818,SuperDuperInvst,80,27,4,,twitter,0.431,0.035,0.87,0.095
1240,1367833167114211330_tsla,1.61495E+12,05/03/2021 13:00,,"Friendly reminder: $TSLA is worth at most $50/share. There’s still significant downside at $600/share.  When bubbles pop, they don’t deflate gently.",en,TSLA,1.14245E+18,JCOviedo6,45,4,2,,twitter,0.7845,0.072,0.573,0.355
1241,1367832956480458761_tsla,1.61495E+12,05/03/2021 13:00,,"10-yr Treasury ylds jumped to 1.61% (from 1.57%) after Feb non-farm @payrolls +379K (vs +195K exp), unemployment 6.2% (vs 6.3% exp). Avg hourly earnings +0.2% (vs +0.2% exp). Jan payrolls revised upward to +166K (from +49K). Still no inflation. No relief for $tsla, stay long.",en,TSLA,1.1617E+18,garyblack00,282,30,20,,twitter,-0.34,0.14,0.766,0.094
1242,1367830161689821192_tsla,1.61495E+12,05/03/2021 13:00,,Damn jobs number. Tech going to get crushed. $TSLA,en,TSLA,9.30774E+17,squawksquare,123,23,0,,twitter,-0.6369,0.43,0.469,0.102
1249,1367826951394758657_tsla,1.61495E+12,05/03/2021 13:00,,What is Tesla’s $TSLA cost to self-insure vehicles that do not get into accidents if they solve L5 autonomy?  What is Uber &amp; Lyft’s biggest cost? Insurance. 🐱,en,TSLA,52441162,bradsferguson,63,8,4,,twitter,0.4805,0,0.858,0.142
1250,1367824112131903493_tsla,1.61495E+12,05/03/2021 13:00,,"I dunno about you all, but I'm feeling a bit more optimistic these days and am thinking that this is a buy and hold opportunity. $TSLA #stonks #wedbush 🎢",en,TSLA,1.27688E+18,tinacety,17,2,1,,twitter,0.8334,0,0.713,0.287
1259,1367822345579065345_tsla,1.61495E+12,05/03/2021 13:00,,$TSLA PT raised to $1800  $NVDA PT raised to $1200  $ROKU PT raised to $1000  By PT99 🐵😎🥳  My top 3 holdings   🤣🤣🤣🤣🤣🤣🤣,en,TSLA,170562844,PeterTrader99,53,9,3,,twitter,0.2023,0,0.921,0.079
1260,1367822345579065345_nvda,1.61495E+12,05/03/2021 13:00,,$TSLA PT raised to $1800  $NVDA PT raised to $1200  $ROKU PT raised to $1000  By PT99 🐵😎🥳  My top 3 holdings   🤣🤣🤣🤣🤣🤣🤣,en,NVDA,170562844,PeterTrader99,53,9,3,,twitter,0.2023,0,0.921,0.079
1261,1367822345579065345_roku,1.61495E+12,05/03/2021 13:00,,$TSLA PT raised to $1800  $NVDA PT raised to $1200  $ROKU PT raised to $1000  By PT99 🐵😎🥳  My top 3 holdings   🤣🤣🤣🤣🤣🤣🤣,en,ROKU,170562844,PeterTrader99,53,9,3,,twitter,0.2023,0,0.921,0.079
1262,1367820026833690626_tsla,1.61495E+12,05/03/2021 12:00,,"2/ We all saw famed $TSLA investor Ron Barron struggle to answer CNBC’s #btc question. In the end Ron said, “It’s not my job to tell [Elon] how to manage his cash.” That’s how most of us feel. TSLA’s #btc investment is not the reason $TSLA stock is falling. But it doesn’t help.",en,TSLA,1.1617E+18,garyblack00,202,37,9,,twitter,-0.0516,0.069,0.883,0.048
1267,1367817483529445382_tsla,1.61495E+12,05/03/2021 12:00,,"Stonk goes up, stonk goes down.   Tesla's business continues to expand meaningfully. This is what matters long term.   $TSLA",en,TSLA,435266378,TSLAFanMtl,34,1,4,,twitter,0.34,0,0.833,0.167
1274,1367815964709027843_tsla,1.61495E+12,05/03/2021 12:00,,Today’s Feb employment numbers (830ET) could cause more volatility in 10-yr Treasury yields and $TSLA stock price.   Consensus:  195K chg in non-farm payrolls 6.3% unemployment rate Avg hourly earnings MoM 0.2%  Rooting for weak #s so 10-yr rates can go lower and $TSLA goes up.,en,TSLA,1.1617E+18,garyblack00,399,32,19,,twitter,-0.7351,0.157,0.807,0.035
1276,1367814361486663686_tsla,1.61495E+12,05/03/2021 12:00,,All the $TSLA nay-sayers that didn't buy this dip or shorted it thinking it was going lower looking ahead a few months saying....  https://t.co/wl6aT8C1np,en,TSLA,9.30774E+17,squawksquare,61,6,0,,twitter,-0.296,0.091,0.909,0
1291,1367812730288275459_tsla,1.61495E+12,05/03/2021 12:00,,"We all need a bad jobs report today. If we get one, markets will pop 500 in the Dow, 300 in NASDAQ and 100 in S&amp;P. Never did I want such a terrible report to come out than today to help everyone who has suffered the losses this past week. $TSLA",en,TSLA,9.30774E+17,squawksquare,140,24,3,,twitter,-0.8756,0.235,0.719,0.046
1292,1367812375957667846_tsla,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,TSLA,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1293,1367812375957667846_dia,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,DIA,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1294,1367812375957667846_spy,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,SPY,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1295,1367812375957667846_qqq,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,QQQ,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1296,1367812375957667846_iwm,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,IWM,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1297,1367812375957667846_vix,1.61495E+12,05/03/2021 12:00,,"Happy Friday!  *Here Are My #Top5ThingsToKnowToday:  - All Eyes On U.S. Jobs Report - Treasury Yields In Focus - Stocks Set For More Losses - $TSLA Drops Below $600 - Oil Soars, Gold Sinks  *May The Trading Gods Be With You 🙏  $DIA $SPY $QQQ $IWM $VIX  https://t.co/0E3yo0SVGM",en,VIX,19534637,JesseCohenInv,94,2,18,,twitter,0.4213,0.063,0.816,0.121
1298,1367812262807752705_tsla,1.61495E+12,05/03/2021 12:00,,Has the Las Vegas Boring tunnel opened yet?  $TSLA $TSLAQ,en,TSLA,2693713662,passthebeano,23,4,0,,twitter,-0.3182,0.204,0.796,0
1299,1367812262807752705_tslaq,1.61495E+12,05/03/2021 12:00,,Has the Las Vegas Boring tunnel opened yet?  $TSLA $TSLAQ,en,TSLAQ,2693713662,passthebeano,23,4,0,,twitter,-0.3182,0.204,0.796,0
1301,1367810955917156353_tsla,1.61495E+12,05/03/2021 12:00,,Added $120K of $TSLA in pre market. 🔥  Hoping for further selling to break $600 today so I can add more in the $500s.   Put your $ where your mouth is you fools. 👊  https://t.co/eT8cjkN3oV,en,TSLA,9.85244E+17,Teslaconomics,105,11,6,,twitter,-0.1027,0.091,0.829,0.08
1302,1367807192049590276_tsla,1.61495E+12,05/03/2021 12:00,,"""If we"" get a bigger buying dip the top of my list includes;  $TSLA $RDFN $SQ $SHOP $PTON  I could own only these 5 companies for the next decade &amp; sleep like a baby.",en,TSLA,169899481,BahamaBen9,270,29,21,,twitter,0.5106,0,0.867,0.133
1303,1367807192049590276_rdfn,1.61495E+12,05/03/2021 12:00,,"""If we"" get a bigger buying dip the top of my list includes;  $TSLA $RDFN $SQ $SHOP $PTON  I could own only these 5 companies for the next decade &amp; sleep like a baby.",en,RDFN,169899481,BahamaBen9,270,29,21,,twitter,0.5106,0,0.867,0.133
1304,1367807192049590276_sq,1.61495E+12,05/03/2021 12:00,,"""If we"" get a bigger buying dip the top of my list includes;  $TSLA $RDFN $SQ $SHOP $PTON  I could own only these 5 companies for the next decade &amp; sleep like a baby.",en,SQ,169899481,BahamaBen9,270,29,21,,twitter,0.5106,0,0.867,0.133
1305,1367807192049590276_shop,1.61495E+12,05/03/2021 12:00,,"""If we"" get a bigger buying dip the top of my list includes;  $TSLA $RDFN $SQ $SHOP $PTON  I could own only these 5 companies for the next decade &amp; sleep like a baby.",en,SHOP,169899481,BahamaBen9,270,29,21,,twitter,0.5106,0,0.867,0.133
1306,1367807192049590276_pton,1.61495E+12,05/03/2021 12:00,,"""If we"" get a bigger buying dip the top of my list includes;  $TSLA $RDFN $SQ $SHOP $PTON  I could own only these 5 companies for the next decade &amp; sleep like a baby.",en,PTON,169899481,BahamaBen9,270,29,21,,twitter,0.5106,0,0.867,0.133
1307,1367807006065692673_tslaq,1.61495E+12,05/03/2021 11:00,,"Yes, every $TSLAQ missed shorting at $900. Now they're shorting at $600.  Lets go for another round of bear clobbering. Let's find out just how much money they want to donate to us bulls.  $TSLA",en,TSLAQ,1.04641E+18,RandyVegetables,28,5,6,,twitter,0.2023,0.058,0.838,0.105
1308,1367807006065692673_tsla,1.61495E+12,05/03/2021 11:00,,"Yes, every $TSLAQ missed shorting at $900. Now they're shorting at $600.  Lets go for another round of bear clobbering. Let's find out just how much money they want to donate to us bulls.  $TSLA",en,TSLA,1.04641E+18,RandyVegetables,28,5,6,,twitter,0.2023,0.058,0.838,0.105
1309,1367806417869172737_tsla,1.61495E+12,05/03/2021 11:00,,The whole world is long $TSLA - whether they know it or not - and its important to understand this complexed system and how unstable it potentially is   h/t @Steen_Jakobsen,en,TSLA,334571039,Ole_S_Hansen,112,11,44,,twitter,-0.4753,0.136,0.864,0
1310,1367806070157115392_tsla,1.61495E+12,05/03/2021 11:00,,Sometimes those that wait thinking there is a bigger dip coming wait for it to happen; then it never does. There are those that realize we're near the end of correction and those that miss the opportunity to get in. Which one will you be? $TSLA  https://t.co/A6h6shm0BI,en,TSLA,9.30774E+17,squawksquare,100,18,3,,twitter,0.296,0.033,0.909,0.058
1311,1367801836242165762_tsla,1.61494E+12,05/03/2021 11:00,,Look at this list of ETFs. These are all the ETFs were Tesla is part of the basket. In many of thematic ETFs Tesla is a dominant position. Tesla is likely key to equity risk sentiment these days. With rising rates and EV competition the heat is on $TSLA   h/t @Steen_Jakobsen  https://t.co/xySTzpGd4l,en,TSLA,240666745,petergarnry,72,11,19,,twitter,-0.2732,0.04,0.96,0
1312,1367801180735279104_tsla,1.61494E+12,05/03/2021 11:00,,"Happy Friday. Who's ready to make some money today? Or should I say, ready to get some money back that is. Just like you get buyers exhaustion, you also get sellers exhaustion. Typically 3 days of selling turns into money coming in. Especially when it has been 9% sell-off. $TSLA",en,TSLA,9.30774E+17,squawksquare,178,27,4,,twitter,0.7351,0.086,0.722,0.192
1313,1367800344240087043_tsla,1.61494E+12,05/03/2021 11:00,,Me: don’t obsess over $TSLA   Also me: (watching $TSLA)  https://t.co/ryR4b51eeG,en,TSLA,9.98141E+17,28delayslater,58,5,0,,twitter,-0.25,0.182,0.818,0
1319,1367795172403261441_tsla,1.61494E+12,05/03/2021 11:00,,"""""Mach-E accounted for nearly 100% of the [Tesla] share loss,"" said Adam Jonas, MS's auto analyst, in a note earlier this week.  Other experts said they also believe that T is losing some of its share of the EV market.""  Just beginning. $TSLA $TSLAQ  https://t.co/TTYH2ZUtRi",en,TSLA,2638809573,WPipperger,57,10,7,,twitter,0.2023,0.055,0.851,0.094
1320,1367795172403261441_tslaq,1.61494E+12,05/03/2021 11:00,,"""""Mach-E accounted for nearly 100% of the [Tesla] share loss,"" said Adam Jonas, MS's auto analyst, in a note earlier this week.  Other experts said they also believe that T is losing some of its share of the EV market.""  Just beginning. $TSLA $TSLAQ  https://t.co/TTYH2ZUtRi",en,TSLAQ,2638809573,WPipperger,57,10,7,,twitter,0.2023,0.055,0.851,0.094
1325,1367787190504329217_tsla,1.61494E+12,05/03/2021 10:00,,"My strategy for $TSLA now:  Lower it goes, more I buy. Under $400 going heavy. Under $300 going super heavy.",en,TSLA,414089684,ViralErik,101,6,1,,twitter,0.4019,0.095,0.736,0.169
1326,1367785825929474052_tsla,1.61494E+12,05/03/2021 10:00,,"I'm seeing a great deal of new articles about $TSLA, and how now is the time to short. Likewise, $TSLAQ twitter bears are starting to crawl out of their holes once again.  Are they being serious? Shorting now after a 30% drop?  Where were they at $900? How dumb can they get?",en,TSLA,1.04641E+18,RandyVegetables,32,4,3,,twitter,-0.3736,0.133,0.796,0.071
1327,1367785825929474052_tslaq,1.61494E+12,05/03/2021 10:00,,"I'm seeing a great deal of new articles about $TSLA, and how now is the time to short. Likewise, $TSLAQ twitter bears are starting to crawl out of their holes once again.  Are they being serious? Shorting now after a 30% drop?  Where were they at $900? How dumb can they get?",en,TSLAQ,1.04641E+18,RandyVegetables,32,4,3,,twitter,-0.3736,0.133,0.796,0.071
1331,1367783815876317188_tsla,1.61494E+12,05/03/2021 10:00,,"Tesla’s valuation will hit $1 trillion in 2021 as demand soars in China, Wedbush says 🏣🔋🇨🇳 “The recent sell-off presents a ‘massive buying opportunity,’ as the world heads into the ‘golden age of EVs.’”  https://t.co/8VifpIJ4Zh $TSLA #Tesla #EV",en,TSLA,1374059611,TeslaNY,18,2,9,,twitter,-0.128,0.04,0.96,0
1332,1367783111946362884_tsla,1.61494E+12,05/03/2021 10:00,,So what happened to the Tesla Roadster that they started taking deposits for in like 16 or 17?   We just going to forget about that little piece of securities fraud?  $TSLA,en,TSLA,1424640954,PhenomenalPoto,77,5,6,,twitter,-0.3866,0.162,0.72,0.118
1350,1367746224686653440_tsla,1.61493E+12,05/03/2021 07:00,,Dear @sanchezcastejon. Tesla is ready to supply you with all the #ElectricVehicles and sustainable energy products you need for #España without government funding from @EU_Commission.   I'm sure @elonmusk would love to hear from you and learn how he can help.  $TSLA,en,TSLA,1.35976E+18,AMuchBetterFace,15,0,1,,twitter,0.9371,0,0.681,0.319
1351,1367745857836158976_tsla,1.61493E+12,05/03/2021 07:00,,@AdamGausepohl @GUNMTLM3 @Tesla @elonmusk $TSLA customers in pure denial indeed make for an interesting study in consumer psychology.   The Stockholm syndrome applied to car brands.  Just look at his current Twitter background picture.  https://t.co/Yr0YtMiL1a,en,TSLA,54856859,talesftf,197,5,7,,twitter,0.4019,0,0.924,0.076
1366,1367724568018743301_mns,1.61493E+12,05/03/2021 06:00,,"""Magnis Energy appoints dream team."" - @Finnewsnetwork  #ASX $MNS #batterytwitter $TSLA #investing #ausbiz #EnergyTransition #energytwitter #ManufacturingTheFuture   https://t.co/8jki62F1MA",en,MNS,8.01998E+17,magnisenergytec,26,1,11,,twitter,0.4767,0,0.773,0.227
1367,1367724568018743301_tsla,1.61493E+12,05/03/2021 06:00,,"""Magnis Energy appoints dream team."" - @Finnewsnetwork  #ASX $MNS #batterytwitter $TSLA #investing #ausbiz #EnergyTransition #energytwitter #ManufacturingTheFuture   https://t.co/8jki62F1MA",en,TSLA,8.01998E+17,magnisenergytec,26,1,11,,twitter,0.4767,0,0.773,0.227
1403,1367711453810204673_tdoc,1.61492E+12,05/03/2021 05:00,,"People make fun of SPACs but don’t realize that all the high flying stocks dipped by 20-30% (and higher) in the last 2-3 weeks. In case, there will be a major correction then they don’t have any safety net unlike SPACs and can dip a lot more. From ATH, $TDOC (-38%) $TSLA (-33%).",en,TDOC,1.28392E+18,ajitosu,61,9,6,,twitter,0.705,0,0.893,0.107
1404,1367711453810204673_tsla,1.61492E+12,05/03/2021 05:00,,"People make fun of SPACs but don’t realize that all the high flying stocks dipped by 20-30% (and higher) in the last 2-3 weeks. In case, there will be a major correction then they don’t have any safety net unlike SPACs and can dip a lot more. From ATH, $TDOC (-38%) $TSLA (-33%).",en,TSLA,1.28392E+18,ajitosu,61,9,6,,twitter,0.705,0,0.893,0.107
1420,1367697127133085697_tsla,1.61492E+12,05/03/2021 04:00,,"$TSLA could flip this market on it heads, announcing it has sold #Bitcoin for $1.5B profit, share buyback with proceeds  Would be smart considering they can use those shares for employee compensation, Elon etc at years end  Would signal to investors they think shares worth more",en,TSLA,1.30336E+18,MilMileBattery,17,3,1,,twitter,0.9022,0,0.739,0.261
1427,1367694754662686722_tsla,1.61492E+12,05/03/2021 04:00,,Best General Counsel $TSLA ever had? Enough to make me believe the company might actually succeed? No doubt about it: Dane Butswinkas. But he got tired of the client who knew it all.,en,TSLA,1.20335E+18,montana_skeptic,29,4,0,,twitter,0.2869,0.184,0.646,0.171
1434,1367691411974356996_tsla,1.61492E+12,05/03/2021 04:00,,BONUS: Are pigs flying?! 😂   $TSLA 🥴🤡 $TSLAQ 🤡🥴  https://t.co/VEziGge9My,en,TSLA,9.80555E+17,BarkMSmeagol,27,2,1,,twitter,0.6731,0,0.639,0.361
